user_id,show_id,rating,title
37,3711,4.9,Daniel Sosa: Maleducado
37,2536,4.3,Rencor tatuado
37,4884,2.1,Jailbreak
37,7842,2.9,Rectify
37,1754,2.6,Forged in Fire
37,3376,3.0,My Next Guest with David Letterman and Shah Rukh Khan
37,1747,2.1,Prospect
38,4619,2.3,Hold the Dark
38,5123,4.3,Pottersville
38,5494,4.6,Kazoops!
38,8031,2.6,Skin Wars: Fresh Paint
38,2748,1.3,Well-Intended Love
38,3740,2.5,Pihu
38,51,3.4,InuYasha the Movie 2: The Castle Beyond the Looking Glass
38,5747,2.6,Berserk: The Golden Age Arc I - The Egg of the King
38,872,3.0,Sleight
38,362,2.7,The Lost Café
38,6795,3.4,Frasier
38,3247,2.5,Trolls: The Beat Goes On!
38,3653,3.9,Comedians in Cars Getting Coffee
38,3634,2.7,The Red Sea Diving Resort
38,8113,3.6,Suckseed
38,2468,2.8,Hannah Gadsby: Douglas
38,3685,4.1,Stranger Things
38,7830,4.3,Ramji Londonwaley
38,7849,3.3,Regatta
38,6923,4.2,Happyish
39,7058,1.9,Immoral Tales
39,8621,2.9,Tremors
39,3505,1.0,Inside Bill's Brain: Decoding Bill Gates
39,3251,3.5,Dorasaani
39,487,5.0,The Cook of Castamar
39,4148,2.5,Love Off the Cuff
39,2541,1.7,Ali & Alia
39,60,1.9,Naruto Shippuden: The Movie: The Lost Tower
39,894,5.0,Dance of the Forty One
39,585,1.6,Ophelia
39,3186,4.2,Tiffany Haddish: Black Mitzvah
39,2754,3.7,Greater
39,3371,3.1,Consequences
39,4678,2.9,Undercover Law
39,52,4.2,InuYasha the Movie 3: Swords of an Honorable Ruler
39,3907,5.0,HOMECOMING: A film by Beyoncé
39,4075,4.4,My Ex & Whys
39,7516,1.1,Mr. Church
39,6291,3.8,Beyblade: Metal Fusion
39,4636,3.1,American Vandal
40,6632,2.9,Don't Think Twice
40,4265,2.3,Single Ladies Senior
40,5236,3.2,Beyblade Burst
40,3678,2.9,Parchís: the Documentary
40,6201,4.3,Avicii: True Stories
40,1777,3.0,Kaali Khuhi
40,2991,3.1,Rise of Empires: Ottoman
40,4054,3.6,Cricket Fever: Mumbai Indians
40,5670,3.8,Ice Fantasy
40,7095,2.2,Irada Pakka
40,696,3.8,Black Summer
40,4454,3.0,Oye Lucky! Lucky Oye!
40,3785,3.8,"Oh, Ramona!"
40,2891,3.9,Gentefied
40,4498,3.5,Project S The Series
40,7066,3.2,Incorruptible
40,7286,2.6,Legion
40,8404,3.7,The Lord of the Rings: The Return of the King
40,3172,4.7,Spirit Riding Free: Spirit of Christmas
40,957,5.0,Pet Stars
41,825,4.5,Dirty John
41,2202,2.9,Banana Split
41,8744,3.5,Williams
41,6892,2.5,Grass
41,2471,3.4,Uncut Gems
41,551,2.4,Haseen Dillruba
41,2279,3.9,Michael
41,4788,3.9,Katt Williams: Kattpacalypse
41,848,4.7,Master of None
41,8415,1.8,The Matrix Reloaded
41,2043,3.5,Villain
41,1232,3.1,Dogwashers
41,2580,4.3,Hollywood
41,3075,4.1,Spinning Out
41,2663,4.5,Varane Avashyamund
41,3290,3.5,A Single Man
41,5084,2.5,The Polka King
41,4155,1.7,Up Among  The Stars
41,6397,1.3,Cabin Fever
41,620,4.2,Droppin' Cash: Los Angeles
42,7702,3.6,Papa the Great
42,311,4.0,Control Z
42,2517,5.0,Boys Over Flowers
42,6431,4.0,Cat on a Hot Tin Roof
42,4082,5.0,The Photographer Of Mauthausen
42,2191,2.2,Retablo
42,5394,1.0,Hans Teeuwen: Real Rancour
42,2621,1.8,Organize Isler
42,1478,3.2,Equinox
42,2224,3.0,Funan
42,7648,3.6,Oliver Stone's Untold History of the United States
42,3177,4.2,Triad Princess
42,827,1.6,One Lagos Night
42,2739,5.0,Pokémon the Series
42,7310,5.0,Listen Up! The Lives of Quincy Jones
42,5670,3.9,Ice Fantasy
42,7145,2.1,Judy Moody and the Not Bummer Summer
42,7664,2.4,One More Shot
42,6179,4.6,APEX: The Story of the Hypercar
42,7535,4.8,My Entire High School Sinking Into the Sea
43,1674,2.3,Bodyguard
43,7661,3.6,One Direction: This Is Us
43,3681,5.0,"River, el más grande siempre"
43,8068,3.9,Spider-Man: Into the Spider-Verse
43,3598,3.1,DC Super Hero Girls
43,7173,3.6,Kaviyude Osyath
43,4115,2.9,"Ken Jeong: You Complete Me, Ho"
43,1941,4.5,Ishq Vishk
43,319,2.6,The Prince Who Turns into a Frog
43,4687,3.2,Take My Brother Away
43,7765,3.4,Power Rangers Jungle Fury
43,7873,2.4,Rivaaz
43,1887,2.9,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell"
43,6035,3.9,A Flying Jatt
43,622,2.0,Lying and Stealing
43,2537,2.4,The Delivery Boy
43,6385,4.4,Buddha
43,7084,1.8,Instructions Not Included
43,4581,2.5,Lock
43,32,4.3,Sex Education
44,3508,2.8,True: Tricky Treat Day
44,3307,3.8,The Lovers
44,3523,3.8,Tall Girl
44,5205,3.4,The Mist
44,7458,2.4,Minnaminugu the FireFly
44,5608,2.5,White Nights
44,3876,2.3,Angel 'N' Devil
44,2130,1.0,Nigerian Prince
44,149,1.1,I Got the Hook Up
44,7921,2.4,Saheb Bibi Golaam
44,1075,3.2,My Love: Six Stories of True Love
44,8717,1.2,Westerplatte Resists
44,2925,2.7,To All the Boys: P.S. I Still Love You
44,817,2.7,The Meddler
44,3885,3.8,Teen Aur Aadha
44,2774,3.8,7SEEDS
44,777,4.4,And Then Came Lola
44,5876,1.5,Marco Polo: One Hundred Eyes
44,5997,2.0,2015 Dream Concert
44,3076,4.6,The Bride of Habaek
45,2263,4.4,PNL - Dans la légende tour
45,4542,2.8,Monty Python Best Bits (mostly)
45,3339,3.2,"Love, Chunibyo & Other Delusions!"
45,762,3.5,Sweet & Sour
45,3975,1.8,Sei
45,7146,1.0,Jugaad
45,6589,2.5,Defying the Nazis: The Sharps' War
45,6391,3.0,Burlesque: Heart of the Glitter Tribe
45,4653,5.0,City of Joy
45,8136,2.3,Swami
45,627,2.8,The Daily Life of the Immortal King
45,610,2.4,Underworld
45,7817,2.7,Rachel Getting Married
45,7277,3.6,LeapFrog: Phonics Farm
45,2675,3.9,Fary : Hexagone
45,7367,5.0,Mad Max
45,3986,3.8,The OA
45,6749,5.0,Figures of Speech
45,7821,3.0,Rahasya
45,1372,2.4,June & Kopi
46,7832,3.7,Ranbhool
46,731,4.9,Love (ft. Marriage and Divorce)
46,8495,3.6,The Runner
46,5834,4.3,Kuromukuro
46,8666,2.5,Used Goods
46,7244,5.0,Kurt & Courtney
46,2075,3.4,"Take the Ball, Pass the Ball"
46,1090,3.5,Story of Kale: When Someone's in Love
46,4897,2.3,Pocoyo Special Sports
46,1532,2.5,Anitta: Made In Honório
46,8366,2.6,The Investigator: A British Crime Story
46,3631,1.8,Manu
46,4890,5.0,John Mulaney: Kid Gorgeous at Radio City
46,3340,3.6,Maid-Sama!
46,2070,4.8,Heidi
46,5684,2.2,Miss in Kiss
46,5889,2.4,Results
46,7273,3.5,Le serment des Hitler
46,338,5.0,Hunter X Hunter (2011)
46,2991,2.6,Rise of Empires: Ottoman
47,6600,2.9,Devil's Gate
47,6957,2.6,Hellboy
47,8620,3.3,Tree Man
47,7407,2.0,Maroon
47,1861,1.7,Dil
47,8233,3.7,The Bygone
47,2879,5.0,Gbomo Gbomo Express
47,8355,3.6,The Hurt Business
47,1439,2.1,History of Swear Words
47,435,2.7,Touch Your Heart
47,3442,4.7,The Spooky Tale of Captain Underpants Hack-a-ween
47,6525,4.7,Concrete Football
47,7710,1.0,Pasión de Gavilanes
47,1949,3.7,The Good Place
47,1762,4.6,Mile 22
47,2224,4.4,Funan
47,5366,2.0,World War II in Colour
47,6386,2.0,Buffalo Boys
47,6743,2.0,Fear and Loathing in Las Vegas
47,4500,5.0,The Night Comes for Us
48,1860,2.8,The Cabin with Bert Kreischer
48,7325,1.0,Lo que la vida me robó
48,3639,2.3,Girls With Balls
48,1384,3.1,Busted!
48,3843,3.5,Away From Home
48,2976,4.7,Unauthorized Living
48,4885,4.2,Ajji
48,3386,3.6,Dancing with the Birds
48,6832,3.0,Gemini
48,4520,2.2,Ordinary Heroes
48,8366,1.9,The Investigator: A British Crime Story
48,1749,2.8,Christmas Break-In
48,7231,4.2,Krish Trish and Baltiboy: Oversmartness Never Pays
48,2803,3.9,Lu Over the Wall
48,2939,1.7,Horse Girl
48,7373,4.8,Maddman: The Steve Madden Story
48,8806,2.6,Zubaan
48,8725,2.9,What's Up With Love?
48,3427,3.3,Bygones Be Bygones
48,6306,4.4,Big Kill
49,7180,1.8,Kevin Hart: Seriously Funny
49,7455,1.0,Mighty Morphin Alien Rangers
49,3476,2.1,The Squid and the Whale
49,2454,2.3,The Disaster Artist
49,175,1.9,The Blue Lagoon
49,1357,4.0,Rocks
49,800,1.9,Mosquita y Mari
49,180,2.9,The Nutty Professor II: The Klumps
49,5581,3.5,The Butterfly's Dream
49,2997,5.0,October Faction
49,849,2.2,Sam Smith: Love Goes - Live at Abbey Road Studios
49,7342,5.0,Lost Girl
49,7456,3.2,Milk
49,496,3.9,Brick Mansions
49,5119,5.0,"Hello, My Twenties!"
49,1099,1.8,The Fisherman's Diary
49,4180,4.1,Old Lord Savanna
49,6181,3.4,April and the Extraordinary World
49,5098,4.5,Pokémon: Indigo League
49,4323,2.6,Super Monsters and the Wish Star
50,4173,5.0,Just Love
50,5397,2.9,Learning Songs by Little Baby Bum: Nursery Rhyme Friends
50,7068,4.3,INDIA
50,2366,2.8,Alexandria: Again and Forever
50,688,3.5,Kambili: The Whole 30 Yards
50,1999,4.4,Hope Frozen: A Quest to Live Twice
50,8227,3.0,The Bridge
50,3949,3.7,Tango
50,1649,4.4,Great Pretender
50,1872,4.8,The Forty-Year-Old Version
50,998,4.7,Searching For Sheela
50,2628,4.2,The Last Kingdom
50,6454,3.8,Chauthi Koot
50,8153,1.8,Tattah
50,4942,1.4,Wakfu
50,6128,1.0,Always a Bridesmaid
50,888,4.6,The Upshaws - The Afterparty
50,7470,3.7,Miss Stevens
50,6847,1.6,Ghost Rider
50,2563,1.4,Luccas Neto em: Acampamento de Férias 2
51,8122,2.5,Super Bheem Bana Vajraveer
51,6587,4.4,Deep Water
51,5588,3.1,Jonas
51,7415,2.5,Marvel's Iron Man & Hulk: Heroes United
51,3227,5.0,The Irishman
51,4577,4.9,Khoobsurat
51,7066,5.0,Incorruptible
51,6545,3.0,Cutie and the Boxer
51,5253,2.5,Long Shot
51,2416,5.0,The Night Clerk
51,1098,2.8,Mandela
51,1081,4.1,"Nicky, Ricky, Dicky & Dawn"
51,8264,3.6,The Damned Rain
51,2488,2.2,Raya and Sakina
51,6261,2.5,Beary Tales
51,3207,2.2,Atlantics
51,5445,5.0,Flaked
51,4514,4.1,FIGHTWORLD
51,6651,4.6,"Drugs, Inc."
51,7396,3.8,Mango Dreams
52,2014,3.0,Wonho Chung: Live in New York
52,7561,5.0,National Bird
52,2200,4.9,Tread
52,8524,4.7,The Surrounding Game
52,2101,1.4,Baewatch: Parental Guidance
52,5861,2.8,Pee-wee's Big Holiday
52,6784,2.2,Forbidden Planet
52,8587,3.6,Thunderbolt
52,8655,2.5,Unaccompanied Minors
52,734,1.2,Lupin
52,6927,4.7,Harold & Kumar Escape from Guantanamo Bay
52,259,2.1,Pahuna
52,8783,2.4,Yoko
52,6961,1.7,Here Alone
52,7741,3.4,Pierre Jackson
52,6352,2.5,Bobby Sands: 66 Days
52,3264,4.6,Earthquake Bird
52,5130,2.9,Jaal
52,2572,3.8,Roped
52,2289,4.7,Special 26
53,3294,2.2,Greatest Events of WWII in Colour
53,6138,2.2,American Experience: Ruby Ridge
53,4504,3.7,Rake
53,1876,2.4,Palermo Hollywood
53,1654,2.8,Before 30
53,1389,3.0,Friendsgiving
53,4230,4.1,Bill Hicks: Reflections
53,5612,1.6,Hitler - A Career
53,2443,3.6,122
53,8453,1.3,The Physician
53,2090,2.2,Edge of Seventeen
53,7173,2.5,Kaviyude Osyath
53,4547,3.0,Monty Python: Live at The Hollywood Bowl
53,140,4.4,"El patrón, radiografía de un crimen"
53,4764,3.0,Luna Petunia: Return to Amazia
53,8552,4.6,The Water Diviner
53,7851,4.3,Reincarnated
53,7419,3.3,Masoom
53,7124,3.2,Jeremy Scott: The People's Designer
53,5845,4.2,72 Dangerous Places to Live
54,1039,4.2,Dark City Beneath the Beat
54,5935,3.3,The Square
54,606,1.2,The Queen
54,8219,3.3,The Bounty Hunter
54,537,2.7,Terrace House: Opening New Doors
54,6915,5.0,Hangman
54,1344,3.6,The Last Paradiso
54,7545,3.0,My Scientology Movie
54,2456,1.0,High Strung Free Dance
54,5830,3.4,Rebirth
54,113,4.7,Afterlife of the Party
54,5524,3.6,Tramps
54,1392,1.9,Daughter From Another Mother
54,3108,3.3,Private Practice
54,3043,4.3,A Ghost Story
54,7756,2.0,Portlandia
54,1636,3.5,Dance Dreams: Hot Chocolate Nutcracker
54,7952,2.3,Scales: Mermaids Are Real
54,2787,2.5,Archibald's Next Big Thing
54,1306,3.4,Good Girls
55,4288,2.0,Ashes of Love
55,2798,3.8,3022
55,3165,3.4,Astronomy Club: The Sketch Show
55,8315,4.3,The Furchester Hotel
55,4628,3.5,DRAGON PILOT: Hisone & Masotan
55,1678,1.0,Raman Raghav 2.0
55,662,3.8,Champions
55,2782,4.2,Tom Segura: Ball Hog
55,1274,4.1,Canine Intervention
55,3900,2.6,My Dear Boy
55,2346,3.0,"Roswell, New Mexico"
55,4517,2.4,The Curious Creations of Christine McConnell
55,6202,3.6,Azhar
55,7590,5.0,No Entry
55,5765,1.5,Chatô: The King of Brazil
55,7915,3.3,Sadece Sen
55,4147,3.6,Hantu Kak Limah
55,4088,5.0,Shonar Pahar
55,3014,2.2,Deadcon
55,1483,4.9,A Love So Beautiful
56,4776,3.6,Mossad 101
56,125,5.0,Q-Force
56,7723,4.0,Pekak
56,8257,2.3,The Cravings
56,5935,1.8,The Square
56,1681,4.3,The Princess Switch: Switched Again
56,8605,1.0,Top Grier
56,1323,3.9,Layla Majnun
56,4030,5.0,Disappearance
56,7191,1.9,Kickboxer: Retaliation
56,6957,4.8,Hellboy
56,189,5.0,Bread Barbershop
56,7459,1.6,Minute to Win It
56,6982,1.7,Hokkabaz
56,5427,3.8,What the Health
56,4064,4.6,The Last Runway
56,1916,2.9,Rize
56,114,3.4,Anjaam
56,4682,4.7,Chicken Soup for the Soul's Being Dad
56,3188,2.4,A Cinderella Story: Christmas Wish
57,7013,1.0,How the Grinch Stole Christmas
57,7687,4.4,P
57,5815,2.2,Jim Gaffigan: Beyond the Pale
57,8404,3.1,The Lord of the Rings: The Return of the King
57,3078,4.9,Albert Pinto Ko Gussa Kyun Aata Hai?
57,7461,2.6,Mirror Mirror
57,4345,4.1,Once a Gangster
57,4255,4.7,Life Ki Toh Lag Gayi
57,5980,3.0,1 Mile to You
57,2336,2.5,Thackeray (Hindi)
57,5809,5.0,XOXO
57,152,1.8,Janoskians: Untold and Untrue
57,5793,2.2,Cedric the Entertainer: Live from the Ville
57,1202,4.0,C/O Kaadhal
57,2636,3.8,The International Player
57,3744,3.1,Unit 42
57,5731,2.1,Love Me or Leave Me
57,1484,3.8,Cops and Robbers
57,7243,2.5,Kuppivala
57,0,3.3,Dick Johnson Is Dead
58,6825,5.0,Gangs of Hassepur
58,314,3.3,Heavy
58,3233,4.9,Pranaam
58,3495,2.5,Jeff Dunham: Beside Himself
58,3619,5.0,I'm Brent Morin
58,3789,2.8,Killer Ratings
58,1600,4.7,Chico Bon Bon and the Very Berry Holiday
58,1550,2.7,A California Christmas
58,5360,3.5,Surviving Escobar - Alias JJ
58,5221,5.0,West Coast Customs
58,1399,3.2,Radium Girls
58,4963,3.7,The Titan
58,3258,3.5,Candy Online
58,1465,3.2,The Haunted Hathaways
58,5213,3.2,Patton Oswalt: Annihilation
58,8584,2.9,Three
58,406,1.0,Chhota Bheem - Neeli Pahaadi
58,7794,2.3,Prince Charming
58,8285,2.3,The Dukes of Hazzard: The Beginning
58,8138,3.4,Sweeney Todd: The Demon Barber of Fleet Street
59,1378,3.1,Penguin Bloom
59,2649,2.1,This Earth of Mankind
59,23,4.9,Go! Go! Cory Carson: Chrissy Takes the Wheel
59,6156,3.2,An Innocent Mistake
59,2162,4.2,The Rain
59,1134,2.8,Starship Troopers: Traitor of Mars
59,6873,3.2,Gonul
59,1262,3.3,Ginny & Georgia - The Afterparty
59,5681,4.1,Mariah Carey's Merriest Christmas
59,1063,2.2,Living with Yourself
59,4294,3.3,The Theory of Everything
59,2860,3.2,Hugo
59,1803,4.0,Stolen Away
59,5554,3.6,Five Came Back
59,3855,2.2,The Writer
59,3044,2.3,"Live Twice, Love Once"
59,4974,4.4,Roxanne Roxanne
59,5127,2.5,Judd Apatow: The Return
59,6248,3.7,Basic Instinct
59,2910,2.1,Talking Tom and Friends
60,4617,4.2,Paradise Lost
60,2386,4.2,Wira
60,8752,3.8,Wish Man
60,7959,4.8,Scooby-Doo on Zombie Island
60,669,3.1,Locked Up
60,4353,2.6,Death by Magic
60,2513,4.1,Light in the Dark
60,228,1.8,The November Man
60,3745,1.8,Awake: The Million Dollar Game
60,387,3.9,Mimi
60,3212,2.0,La Reina del Sur
60,2589,4.0,Psycho
60,2320,2.5,BNA
60,6617,4.4,District 9
60,5857,2.4,Kung Fu Panda: Secrets of the Scroll
60,2059,3.5,Adrift
60,3958,4.3,Ultraman
60,2070,3.7,Heidi
60,3872,3.1,Knock Down The House
60,8089,1.7,Stephanie
61,7165,2.6,Kajraare
61,4379,3.1,Eternal Love
61,5501,1.8,He Even Has Your Eyes
61,2841,1.4,Mighty Little Bheem: Festival of Colors
61,1483,3.7,A Love So Beautiful
61,6504,2.4,Club Friday The Series 6
61,7107,2.3,Iverson
61,728,5.0,The Devil Below
61,6686,3.4,Elstree 1976
61,8287,1.9,The Eighties
61,5862,1.6,Netflix Presents: The Characters
61,2376,2.2,The Land
61,5451,3.3,Jackie: A Tale of Two Sisters
61,3981,3.2,Delhi Crime
61,7753,2.5,Playing Hard
61,2670,3.6,Hasmukh
61,5860,4.7,My Beautiful Broken Brain
61,765,2.4,Xtreme
61,7494,2.4,Monster High: Fright On!
61,981,2.5,G.O.R.A
62,295,2.0,The Paper Tigers
62,4956,2.8,Phir Bhi Dil Hai Hindustani
62,1728,3.5,The Endless Trench
62,1147,2.7,Not a Game
62,3317,3.0,Big Time Movie
62,2270,3.4,Chashme Baddoor
62,8639,3.7,Tukaram
62,2034,3.0,So Much Love to Give
62,3606,1.5,Bad Guys
62,7363,4.1,Ma Chu Ka
62,2579,1.6,Go! Go! Cory Carson: The Chrissy
62,4412,2.7,John Leguizamo's Latin History for Morons
62,6989,2.9,Homeland
62,5984,5.0,100% Hotter
62,2406,5.0,Lenox Hill
62,3819,3.6,Jonaki
62,2344,3.9,Nobody Knows I'm Here
62,4792,2.1,Chalte Chalte
62,6632,2.6,Don't Think Twice
62,7871,2.6,Rise of the Zombie
63,6442,2.5,Chandani: The Daughter of the Elephant Whisperer
63,7388,4.6,Mala Kahich Problem Nahi
63,2071,3.2,Puss in Boots
63,6940,3.6,Have You Seen the Listers?
63,1803,5.0,Stolen Away
63,8509,4.7,The Sinking Of Van Der Wijck
63,6551,4.2,Daddy Issues
63,3383,2.6,Echo in the Canyon
63,6969,1.0,Highway Thru Hell
63,4441,1.4,Heroine
63,4420,2.8,Aagey Se Right
63,7745,2.0,"Pizza, birra, faso"
63,738,2.7,Trese After Dark
63,4163,1.5,Z Nation
63,8093,3.3,Stoked
63,3995,4.1,Alexis Viera: A Story of Surviving
63,8137,5.0,Swami Baba Ramdev: The Untold Story
63,2315,3.3,The F**k-It List
63,8243,2.2,The Chefs' Line
63,4579,3.8,Kismat Konnection
64,4958,4.6,Revolt
64,4018,3.3,Barcelona: A Love Untold
64,5718,2.1,Mumbai Cha Raja
64,7291,3.0,Leo & Tig
64,5096,1.4,Fullmetal Alchemist: Brotherhood
64,3623,4.6,Enter the Anime
64,4045,3.4,The Hard Way
64,4215,2.0,See You in Time
64,4697,1.0,The Motive
64,4913,5.0,Trio and a Bed
64,557,3.0,Winchester
64,2341,3.3,Athlete A
64,7902,3.1,Run
64,333,4.1,Ferris Bueller's Day Off
64,4784,3.3,White Fang
64,8482,2.7,The Returned
64,5051,5.0,The Bros
64,1028,3.1,Dad Stop Embarrassing Me - The Afterparty
64,6595,3.1,Desolation
64,2885,1.6,When Love Happens
65,5429,1.5,Kanavu Variyam
65,2999,1.8,The Ghost Bride
65,4953,3.4,Metro
65,3256,3.1,Iliza Shlesinger: Unveiled
65,6050,4.9,A Noble Intention
65,3360,4.2,Tomorrow with You
65,5224,2.0,"El Especial de Alex Fernández, el Especial"
65,1472,1.6,Bobby Jasoos
65,4121,1.9,Kevin Hart's Guide to Black History
65,8619,2.7,Treasures from the Wreck of the Unbelievable
65,3973,3.7,Verses of Love
65,3664,2.2,Anohana: The Flower We Saw That Day
65,969,3.8,August: Osage County
65,4055,3.3,Larva Island
65,5544,1.8,Deuces
65,2955,3.2,The Silent War
65,3932,4.0,Sarvam Thaala Mayam (Telugu Version)
65,5487,1.9,Wild Oats
65,8063,3.5,Sparkle
65,3377,3.2,Nailed It! France
66,2234,5.0,Cold Feet
66,7831,3.5,Rampant
66,7912,1.5,S.W.A.T.
66,7047,1.2,"I, Daniel Blake"
66,6414,2.3,Can't Hardly Wait
66,1565,1.7,Just The Way You Are
66,1480,2.6,Still Game
66,2579,5.0,Go! Go! Cory Carson: The Chrissy
66,8736,3.5,Who's the One
66,153,4.9,Kid-E-Cats
66,276,2.7,Valeria
66,8397,3.1,The Lizzie Borden Chronicles
66,3120,3.2,Ultraviolet
66,2704,5.0,The Florida Project
66,3705,2.9,Instant Hotel
66,6073,5.0,Aarakshan
66,2235,2.3,Dark Desire
66,3346,5.0,The House of Flowers Presents: The Funeral
66,4892,3.1,Pocoyo & Cars
66,1465,4.1,The Haunted Hathaways
67,872,4.6,Sleight
67,5410,3.9,Yours Fatefully
67,1449,2.3,Dream Home Makeover
67,4698,5.0,To All the Boys I’ve Loved Before
67,4333,3.2,Blind Detective
67,209,2.5,Once Upon a Time in Mumbai Dobaara!
67,3385,3.0,"Breakfast, Lunch & Dinner"
67,6501,3.7,Cloud Atlas
67,2951,2.0,"Faith, Hope & Love"
67,6947,2.4,Head On
67,7043,2.7,I Am Wrath
67,4526,3.3,Pulang
67,5834,5.0,Kuromukuro
67,2649,3.6,This Earth of Mankind
67,3279,3.7,The Club
67,1046,1.4,Only Mine
67,4881,3.0,Manhunt
67,7668,4.0,Only the Dead
67,5022,3.1,반드시 잡는다
67,1719,4.0,We Are All For The Fatherland
68,2630,2.8,Bittersweet
68,2080,2.9,Thomas and Friends
68,2020,1.4,Dhh
68,2538,2.2,Wedy Atkalam
68,3412,4.1,Upstarts
68,5931,3.6,The Battered Bastards of Baseball
68,8304,4.0,The Flintstones
68,3649,2.9,The Twins Effect II
68,5834,1.9,Kuromukuro
68,340,1.7,Inception
68,79,3.3,Tughlaq Durbar (Telugu)
68,2169,4.3,Sam Jay: 3 In The Morning
68,2447,3.4,Dear My Friends
68,1977,1.6,Dolly Kitty Aur Woh Chamakte Sitare
68,5638,1.8,Very Big Shot
68,1980,2.6,The Blacklist
68,4741,3.8,Switched
68,1445,2.8,Asphalt Burning
68,1569,1.7,Masameer Classics
68,4121,2.0,Kevin Hart's Guide to Black History
69,5974,3.1,แผนร้ายนายเจ้าเล่ห์
69,7909,4.5,Russell Peters: Notorious
69,4894,2.8,Pocoyo Carnival
69,2401,3.5,The Woods
69,5149,1.0,Man Down
69,7543,1.0,My Only Mother
69,870,4.6,Amy Tan: Unintended Memoir
69,821,3.0,The Wedding Guest
69,3199,2.4,Space Jungle
69,8035,2.4,Skyline
69,2970,2.9,37 Seconds
69,8718,3.7,Westside vs. the World
69,4631,4.5,Rafinha Bastos: Ultimatum
69,4663,2.7,Quantico
69,2845,2.8,The Death of Mr. Lazarescu
69,8253,2.7,The Confirmation
69,7059,2.6,In Between
69,4320,4.1,Neo Yokio
69,5650,2.5,Star Trek: Deep Space Nine
69,3276,4.2,My MVP Valentine
70,2741,2.6,SETHUM AAYIRAM PON
70,971,4.8,Between Worlds
70,1193,3.9,Wave of Cinema: 90's Generation
70,1425,5.0,Creating The Queen's Gambit
70,6876,2.2,Good Kisser
70,8788,3.1,You Carry Me
70,377,2.5,Bartkowiak
70,1177,2.3,Hospital
70,4745,3.7,Da Kath & Kim Code
70,5330,3.3,Los Herederos
70,6576,3.6,Dead in a Week (Or Your Money Back)
70,6512,2.6,Coffee with D
70,6263,3.3,Beating Again
70,4888,1.3,Darc
70,8284,2.5,The Dukes of Hazzard
70,2212,3.2,Sing On! Spain
70,5445,4.4,Flaked
70,5398,3.7,Liar's Dice
70,8577,3.6,This Was Tomorrow
70,4079,2.7,Unsolved
71,6477,3.2,Christiane Amanpour: Sex & Love Around the World
71,3497,4.7,Under the Eiffel Tower
71,5133,2.7,Trolls Holiday Special
71,5249,5.0,Verónica
71,4301,3.0,Once in a Lifetime Sessions with Snow Patrol
71,7081,3.5,Inside the Mind of a Serial Killer
71,4151,2.4,Virsa
71,7221,5.0,Koko: The Gorilla Who Talks
71,382,4.4,All American
71,5757,3.3,13TH
71,4038,5.0,Sisterakas
71,4090,3.8,Z4
71,8754,3.2,Wolves
71,7307,2.2,Limmy's Show!
71,7820,2.9,Raging Bull
71,8182,1.7,The Adventures of Figaro Pho
71,3897,3.3,KO One
71,142,2.5,Freedom Writers
71,7320,5.0,Little Sister
71,4645,2.3,Life
72,5584,2.6,Nila
72,1518,3.7,Ma Rainey's Black Bottom: A Legacy Brought to Screen
72,5576,3.8,Jim Norton: Mouthful of Shame
72,8551,4.9,The War: A Film by Ken Burns and Lynn Novick
72,823,2.3,Then Came You
72,7147,2.2,Julie & Julia
72,5058,4.5,Holy Camp!
72,5126,2.7,Halt and Catch Fire
72,7389,2.8,Malicious
72,4266,2.4,7 Days Out
72,2962,2.5,Miraculous: Tales of Ladybug & Cat Noir
72,7095,1.9,Irada Pakka
72,8222,3.5,The Boy in the Striped Pajamas
72,6615,3.8,Discovering Bigfoot
72,5962,2.1,1920
72,197,3.9,I Heart Arlo
72,1395,3.5,Hello Ninja
72,3188,3.3,A Cinderella Story: Christmas Wish
72,2036,1.5,#Alive
72,7665,4.0,One Night Stand
73,3966,2.9,The Highwaymen
73,4651,2.3,Transformers Prime
73,3068,3.3,Pan's Labyrinth
73,8560,1.9,The Womanizer
73,5731,3.8,Love Me or Leave Me
73,4240,2.7,Sam Kinison: The Scream Continues
73,528,2.4,Rehmataan
73,285,3.8,The Railway Man
73,1314,1.6,Chappelle's Show
73,7039,4.4,I Am Me!
73,8707,2.9,"We, the Marines"
73,5746,3.2,A Mighty Team
73,6375,3.1,Breath
73,8532,2.1,The Time Traveler's Wife
73,7611,3.5,NOVA: Killer Hurricanes
73,3655,2.7,Typewriter
73,5804,3.9,Saudi Arabia Uncovered
73,7349,4.5,Love Rhythms - Accidental Daddy
73,7346,3.4,Love Ni Bhavai
73,4945,2.0,Ittefaq
74,8057,2.2,Sons of Ben
74,6424,1.3,Carriers
74,2002,2.5,Taco Chronicles
74,4320,4.1,Neo Yokio
74,4209,3.9,Next Enti?
74,751,4.2,Guru Aur Bhole
74,5655,2.0,Chasing Cameron
74,4906,3.0,Bobby Kennedy for President
74,2438,3.6,Sorry To Disturb
74,7868,4.8,Righteous Kill
74,502,1.6,Tango With Me
74,4339,2.5,Faraar
74,5816,2.9,Jim Gaffigan: King Baby
74,1459,4.5,Mean Girls 2
74,3006,3.9,Motichoor Chaknachoor
74,8301,3.3,The First Wives Club
74,2540,3.8,The Wrong Missy
